Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000000145,2021-05-16 18:22:12,Angelica Barker,"['Laundry Detergent', 'Ironing Board', 'Garden Hose', 'BBQ Sauce', 'Soap']",9,91.26,Credit Card,Miami,Supermarket,False,Young Adult,Winter,Discount on Selected Items
1000000146,2020-06-03 06:21:13,Crystal Wright,"['Olive Oil', 'Diapers', 'Vacuum Cleaner', 'Mustard', 'Vacuum Cleaner']",9,63.93,Cash,Chicago,Specialty Store,False,Teenager,Spring,None
1000000147,2020-02-21 06:08:28,Denise Clements,"['Trash Bags', 'Soda', 'Eggs', 'Deodorant', 'Pancake Mix']",4,81.39,Mobile Payment,Houston,Warehouse Club,False,Senior Citizen,Summer,Discount on Selected Items
1000000148,2020-06-29 18:16:26,Brian West,"['Chicken', 'BBQ Sauce', 'Mustard', 'Apple']",5,58.26,Credit Card,Dallas,Specialty Store,True,Student,Spring,None
1000000149,2020-11-14 20:29:19,Harold Myers,"['Ironing Board', 'Chicken', 'Cleaning Rags', 'Bread']",10,11.44,Cash,New York,Specialty Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000150,2020-08-25 23:39:27,Michelle Smith,"['Sponges', 'Spinach', 'Vinegar']",2,11.95,Mobile Payment,Seattle,Department Store,True,Student,Fall,None
1000000151,2022-10-03 02:14:34,Peter Sanchez,"['Toothpaste', 'Iron', 'Water']",1,66.85,Cash,Seattle,Department Store,True,Homemaker,Spring,BOGO (Buy One Get One)
1000000152,2022-07-08 19:55:01,Matthew Torres,"['BBQ Sauce', 'Olive Oil', 'Yogurt', 'Potatoes', 'Power Strips']",9,71.04,Cash,Atlanta,Warehouse Club,False,Senior Citizen,Fall,None
1000000153,2023-10-25 03:09:14,Danielle Hall,"['Carrots', 'Mayonnaise']",4,88.95,Cash,Seattle,Specialty Store,False,Young Adult,Summer,Discount on Selected Items
1000000154,2022-05-28 18:49:23,Nathan Miller,"['Dustpan', 'Air Freshener', 'Yogurt', 'Chicken']",9,58.18,Debit Card,Houston,Specialty Store,True,Senior Citizen,Summer,Discount on Selected Items
1000000155,2023-08-25 04:35:04,Eric Duarte,"['Mustard', 'Banana', 'Diapers', 'Air Freshener', 'Potatoes']",5,29.02,Credit Card,New York,Pharmacy,False,Senior Citizen,Spring,None
1000000156,2021-04-17 02:38:46,Angelica Savage,['Soap'],5,61.24,Mobile Payment,Miami,Supermarket,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000000157,2020-03-19 09:03:25,Bradley Wright,"['Lawn Mower', 'Paper Towels', 'Mustard', 'Apple']",4,80.34,Cash,Atlanta,Convenience Store,True,Middle-Aged,Spring,None
1000000158,2022-09-03 20:33:11,Miranda Gilmore,"['Tea', 'Bread', 'Paper Towels', 'Soap']",5,79.32,Debit Card,New York,Specialty Store,True,Professional,Winter,Discount on Selected Items
1000000159,2020-10-11 18:27:36,Maria Perry,"['Coffee', 'Honey', 'Trash Cans', 'Toilet Paper', 'Beef']",4,92.78,Credit Card,Dallas,Convenience Store,False,Young Adult,Summer,BOGO (Buy One Get One)
1000000160,2021-11-21 09:20:37,Edward Jones,"['Dustpan', 'Vacuum Cleaner']",8,88.05,Cash,San Francisco,Department Store,True,Young Adult,Fall,Discount on Selected Items
1000000161,2021-10-11 16:31:31,Justin Johnson,['Shrimp'],9,46.67,Credit Card,New York,Supermarket,False,Teenager,Spring,BOGO (Buy One Get One)
1000000162,2020-10-14 08:04:28,Ariel Stokes,"['Toothpaste', 'Hair Gel', 'Trash Bags', 'Rice', 'Tuna']",1,85.32,Cash,Dallas,Specialty Store,False,Young Adult,Winter,BOGO (Buy One Get One)
1000000163,2021-07-23 22:58:57,Chase Brewer,"['Hand Sanitizer', 'BBQ Sauce', 'Toothpaste', 'Lawn Mower', 'Razors']",4,47.19,Cash,San Francisco,Convenience Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000000164,2021-11-19 01:25:49,Rodney Martin,"['Soda', 'Shampoo']",4,9.02,Cash,Seattle,Pharmacy,True,Homemaker,Summer,None
1000000165,2020-07-21 09:59:56,Dalton Davis,"['Toothbrush', 'Shower Gel', 'Potatoes']",3,33.51,Debit Card,New York,Department Store,False,Professional,Spring,BOGO (Buy One Get One)
1000000166,2021-07-09 06:36:57,Nicole Boyd,"['Trash Cans', 'Dish Soap', 'Pickles', 'Toothbrush']",3,96.23,Credit Card,San Francisco,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000000167,2021-06-02 15:28:38,Kelly Williams,"['Bath Towels', 'Dish Soap', 'Salmon', 'Toothpaste', 'Eggs']",4,38.35,Cash,Miami,Warehouse Club,False,Student,Summer,BOGO (Buy One Get One)
1000000168,2020-08-02 15:02:35,Peter Bender,['Light Bulbs'],9,75.31,Mobile Payment,New York,Pharmacy,True,Senior Citizen,Summer,Discount on Selected Items
1000000169,2022-03-14 22:25:59,Crystal Henson,"['Soda', 'Bath Towels', 'Insect Repellent', 'Extension Cords', 'Butter']",4,82.31,Credit Card,Chicago,Department Store,True,Retiree,Spring,Discount on Selected Items
1000000170,2020-10-20 19:49:29,Nathan Barnett,['Cleaning Spray'],5,77.84,Credit Card,Atlanta,Pharmacy,True,Professional,Winter,None
1000000171,2022-06-12 14:59:25,Kimberly Perry,"['Shaving Cream', 'Vacuum Cleaner', 'Broom', 'Toilet Paper', 'Cleaning Rags']",3,98.13,Mobile Payment,Los Angeles,Specialty Store,False,Young Adult,Summer,None
1000000172,2023-10-09 16:07:54,Linda Kaufman,"['Iron', 'Chicken']",4,48.55,Credit Card,San Francisco,Convenience Store,True,Senior Citizen,Summer,None
1000000173,2020-04-20 14:04:29,Diana Odonnell MD,"['Lawn Mower', 'Chips', 'Onions', 'Razors']",7,82.84,Mobile Payment,Houston,Supermarket,False,Senior Citizen,Winter,Discount on Selected Items
1000000174,2023-04-10 23:20:17,Daniel Miller,"['Milk', 'Garden Hose', 'Toothpaste', 'Shampoo', 'Plant Fertilizer']",10,64.69,Credit Card,Miami,Convenience Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000000175,2022-12-28 06:21:22,Tammy Moody,"['Coffee', 'Mop', 'Extension Cords', 'Coffee', 'Tuna']",4,15.59,Debit Card,Atlanta,Pharmacy,False,Teenager,Fall,None
1000000176,2020-04-23 09:49:18,Sara Williamson,['Plant Fertilizer'],5,35.91,Cash,San Francisco,Convenience Store,True,Middle-Aged,Winter,Discount on Selected Items
1000000177,2020-06-20 11:39:26,Tyler Turner,"['Hand Sanitizer', 'Ice Cream', 'Dustpan', 'Trash Cans', 'Shaving Cream']",4,82.76,Debit Card,Chicago,Specialty Store,True,Senior Citizen,Summer,None
1000000178,2020-05-06 02:49:53,Victor Gomez,"['Deodorant', 'Pickles', 'Toothbrush', 'Tea']",5,51.68,Debit Card,Atlanta,Convenience Store,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000179,2020-09-20 21:40:56,Adrienne Owens,['Peanut Butter'],7,25.81,Mobile Payment,Boston,Supermarket,True,Homemaker,Winter,None
1000000180,2021-02-17 12:49:25,David Burke,"['Chicken', 'Toilet Paper', 'Eggs', 'Dishware', 'Onions']",10,34.48,Credit Card,Miami,Department Store,True,Student,Winter,Discount on Selected Items
1000000181,2021-10-25 09:35:01,John Savage,"['Toilet Paper', 'Spinach', 'Insect Repellent']",6,99.68,Mobile Payment,Houston,Specialty Store,False,Student,Winter,Discount on Selected Items
1000000182,2022-01-04 09:11:20,Dawn Bradley,"['Cereal Bars', 'Paper Towels', 'Toothbrush']",10,58.25,Debit Card,Seattle,Pharmacy,True,Teenager,Summer,Discount on Selected Items
1000000183,2020-12-07 16:01:07,Scott Olsen,"['Toothpaste', 'BBQ Sauce']",5,93.99,Debit Card,Los Angeles,Warehouse Club,False,Teenager,Spring,Discount on Selected Items
1000000184,2022-11-29 14:17:25,Erin Allen,"['Deodorant', 'Eggs', 'Carrots']",6,62.05,Mobile Payment,Miami,Convenience Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000000185,2023-08-31 00:08:43,Mark Todd,"['Sponges', 'Air Freshener']",8,74.61,Credit Card,Los Angeles,Warehouse Club,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000186,2023-01-02 12:05:41,Lauren Dawson,"['Pickles', 'Cheese']",1,13.46,Debit Card,San Francisco,Pharmacy,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000000187,2023-02-18 03:25:36,Jeremy Brown,"['Ironing Board', 'Dishware', 'Toothpaste', 'Vacuum Cleaner']",4,95.82,Mobile Payment,Dallas,Pharmacy,False,Middle-Aged,Spring,Discount on Selected Items
1000000188,2021-04-18 23:35:37,Angel Hudson,"['Toilet Paper', 'Pasta', 'Hand Sanitizer', 'Chips', 'BBQ Sauce']",10,67.27,Credit Card,Los Angeles,Department Store,False,Retiree,Summer,None
1000000189,2021-01-01 15:23:50,Jasmine Young,"['Toothbrush', 'Cereal', 'Insect Repellent']",6,29.76,Debit Card,Chicago,Pharmacy,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000000190,2021-09-10 09:43:48,Ralph Elliott,"['Orange', 'Shrimp', 'Sponges', 'Spinach']",1,6.24,Mobile Payment,San Francisco,Convenience Store,False,Professional,Summer,BOGO (Buy One Get One)
1000000191,2022-04-06 04:39:20,Samuel Hodges,"['Orange', 'Toothbrush']",4,74.03,Credit Card,Atlanta,Convenience Store,False,Student,Spring,Discount on Selected Items
1000000192,2021-05-20 18:48:32,Mary Richmond,"['Pickles', 'Insect Repellent']",9,30.79,Cash,Los Angeles,Convenience Store,False,Student,Winter,BOGO (Buy One Get One)
1000000193,2020-06-14 17:18:18,Jeffrey Allen,"['Vinegar', 'Iron', 'Pickles']",2,17.41,Mobile Payment,Atlanta,Convenience Store,True,Homemaker,Summer,None
1000000194,2021-12-29 17:08:31,Shannon Johns,"['Potatoes', 'Vacuum Cleaner', 'Tissues']",6,78.87,Mobile Payment,Atlanta,Pharmacy,True,Retiree,Fall,Discount on Selected Items
1000000195,2020-09-02 18:13:47,Tony Trevino,"['Mop', 'Pickles', 'Air Freshener', 'Hair Gel', 'Tomatoes']",1,87.37,Cash,New York,Department Store,True,Senior Citizen,Summer,None
1000000196,2021-07-19 08:16:01,Barbara Gordon,['Water'],3,75.73,Credit Card,Atlanta,Supermarket,True,Teenager,Summer,BOGO (Buy One Get One)
1000000197,2020-06-30 23:34:18,Danielle Jones,"['Toilet Paper', 'Insect Repellent']",3,92.84,Debit Card,Los Angeles,Supermarket,True,Young Adult,Spring,Discount on Selected Items
1000000198,2022-11-21 16:46:57,Mrs. Cynthia Williams,"['Hair Gel', 'Sponges', 'Ice Cream']",7,54.33,Debit Card,Miami,Pharmacy,False,Teenager,Fall,None
1000000199,2020-06-30 03:55:55,Julie Collins,"['Carrots', 'Cheese']",2,86.29,Mobile Payment,Seattle,Warehouse Club,False,Retiree,Fall,BOGO (Buy One Get One)
1000000200,2020-08-21 07:17:11,David Brooks,"['Laundry Detergent', 'Jam', 'Toothbrush', 'Rice']",1,54.3,Mobile Payment,Los Angeles,Warehouse Club,True,Young Adult,Fall,None
1000000201,2020-10-25 21:26:25,Ivan Cowan,['Extension Cords'],4,31.37,Debit Card,Chicago,Specialty Store,True,Homemaker,Fall,Discount on Selected Items
1000000202,2022-07-23 04:40:15,Hector Mcdonald,"['Lawn Mower', 'Hair Gel', 'Potatoes', 'Shrimp', 'Chicken']",2,5.08,Mobile Payment,Dallas,Specialty Store,True,Professional,Winter,None
1000000203,2021-10-31 07:40:19,Christopher Ford,"['Pancake Mix', 'Ironing Board', 'Toilet Paper', 'Toothbrush', 'Toothpaste']",5,6.98,Mobile Payment,Dallas,Specialty Store,True,Homemaker,Spring,BOGO (Buy One Get One)
1000000204,2021-07-05 01:24:05,Evelyn Willis,"['Deodorant', 'Mustard', 'Mustard', 'Diapers', 'Soap']",4,66.55,Mobile Payment,Boston,Supermarket,False,Senior Citizen,Summer,None
1000000205,2021-10-09 23:51:19,Jonathan Flores,"['Tea', 'Toothpaste', 'Chicken', 'Spinach']",9,86.91,Mobile Payment,San Francisco,Convenience Store,True,Professional,Summer,None
1000000206,2021-09-19 22:40:33,Rebecca Patterson,"['Pasta', 'Honey']",5,61.33,Mobile Payment,Chicago,Supermarket,False,Middle-Aged,Fall,None
1000000207,2021-11-06 09:38:26,Michael Mckinney,"['Chips', 'Eggs', 'Honey']",4,37.64,Credit Card,Seattle,Supermarket,False,Senior Citizen,Winter,Discount on Selected Items
1000000208,2022-03-02 21:04:02,Margaret Cook,"['Honey', 'Laundry Detergent', 'Mayonnaise']",7,54.24,Mobile Payment,Los Angeles,Convenience Store,True,Senior Citizen,Spring,None
1000000209,2022-12-15 19:36:16,Sean Robinson,"['Cheese', 'Tissues', 'Hair Gel']",9,95.66,Credit Card,Boston,Pharmacy,False,Senior Citizen,Winter,Discount on Selected Items
1000000210,2022-07-02 08:18:43,Mrs. Sarah Burke MD,"['Cereal', 'Air Freshener', 'Chicken', 'Potatoes', 'Tuna']",6,7.98,Cash,Chicago,Pharmacy,False,Student,Fall,BOGO (Buy One Get One)
1000000211,2021-09-29 13:54:07,Philip Cameron,['Dish Soap'],9,86.85,Mobile Payment,San Francisco,Pharmacy,False,Young Adult,Winter,None
1000000212,2020-03-19 06:53:53,Julia Davis,"['Light Bulbs', 'Rice', 'Bath Towels', 'Ironing Board']",3,36.93,Credit Card,Los Angeles,Warehouse Club,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000213,2022-11-09 08:33:14,Brian Jones,"['Shower Gel', 'Rice', 'Deodorant']",8,46.99,Debit Card,Houston,Supermarket,True,Teenager,Winter,None
1000000214,2022-06-28 09:51:16,Tracy Conner,"['Dish Soap', 'Vinegar', 'Plant Fertilizer']",4,47.29,Debit Card,Miami,Specialty Store,False,Retiree,Fall,None
1000000215,2020-02-10 00:22:01,Brian Reed,"['Mop', 'Shampoo', 'Power Strips']",2,77.51,Mobile Payment,Miami,Specialty Store,True,Teenager,Summer,Discount on Selected Items
1000000216,2021-03-31 21:02:23,Nancy Thompson,['Hair Gel'],1,38.85,Cash,Miami,Supermarket,True,Teenager,Summer,None
1000000217,2021-09-06 14:38:22,Lacey Thompson,"['Onions', 'Shower Gel', 'Soap']",8,96.14,Credit Card,Boston,Pharmacy,True,Homemaker,Summer,None
1000000218,2021-05-20 18:57:00,Cynthia White,['Peanut Butter'],9,95.95,Credit Card,New York,Supermarket,False,Retiree,Fall,BOGO (Buy One Get One)
1000000219,2021-01-29 11:00:36,Linda Lopez,"['Spinach', 'Toothbrush']",1,82.55,Cash,San Francisco,Department Store,True,Middle-Aged,Winter,None
1000000220,2020-02-16 18:39:23,Jorge Walker,"['Tea', 'Bath Towels']",3,50.37,Debit Card,San Francisco,Specialty Store,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000000221,2023-05-31 23:44:34,Andrea Mathis,"['Syrup', 'Mayonnaise']",2,24.99,Credit Card,Boston,Convenience Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000000222,2021-08-07 12:47:54,Kristi Young,"['Dishware', 'Trash Cans', 'Olive Oil', 'Ketchup']",4,73.23,Debit Card,Chicago,Convenience Store,True,Young Adult,Summer,None
1000000223,2023-05-12 07:12:37,Kerri Carey,"['Toothpaste', 'Feminine Hygiene Products', 'Bath Towels', 'Onions', 'Ironing Board']",9,19.02,Debit Card,San Francisco,Department Store,True,Teenager,Winter,Discount on Selected Items
1000000224,2022-02-28 16:44:43,Terry Smith,"['Hair Gel', 'Plant Fertilizer']",1,34.16,Debit Card,Seattle,Pharmacy,True,Student,Spring,None
1000000225,2022-10-01 15:35:57,Douglas Weaver,"['Apple', 'Laundry Detergent']",3,68.53,Debit Card,San Francisco,Department Store,True,Student,Spring,None
1000000226,2021-08-28 23:48:26,John Morrow,['Syrup'],4,33.25,Cash,Miami,Supermarket,True,Professional,Summer,BOGO (Buy One Get One)
1000000227,2020-03-07 15:58:42,Frank Barnes,"['Chips', 'Pickles', 'Milk']",5,83.05,Debit Card,Houston,Supermarket,True,Homemaker,Fall,None
1000000228,2020-12-18 03:16:41,Dawn Peterson,"['Diapers', 'Trash Cans', 'Shrimp', 'Diapers', 'Honey']",4,14.72,Cash,Miami,Warehouse Club,False,Young Adult,Spring,None
1000000229,2020-08-23 20:46:20,Renee Johnson,['Baby Wipes'],3,12.02,Credit Card,San Francisco,Convenience Store,False,Senior Citizen,Spring,None
1000000230,2021-10-28 10:56:01,Ashley Bell,['Insect Repellent'],10,70.09,Mobile Payment,Chicago,Warehouse Club,False,Professional,Summer,Discount on Selected Items
1000000231,2021-01-21 08:16:23,Tammy Duran,"['Ironing Board', 'Hair Gel', 'Chips', 'Shampoo']",9,37.7,Cash,Boston,Pharmacy,False,Young Adult,Fall,BOGO (Buy One Get One)
1000000232,2020-09-27 03:22:34,Maria Ibarra,"['Tuna', 'Hand Sanitizer']",8,34.87,Credit Card,Los Angeles,Supermarket,False,Young Adult,Fall,BOGO (Buy One Get One)
1000000233,2022-02-10 03:48:27,Henry Anderson,"['Insect Repellent', 'Vacuum Cleaner', 'Lawn Mower']",6,49.37,Cash,New York,Specialty Store,False,Teenager,Winter,None
1000000234,2020-03-01 15:23:39,Laura Bennett,"['Cheese', 'Extension Cords', 'Shaving Cream', 'Shrimp']",4,68.46,Mobile Payment,Seattle,Supermarket,True,Retiree,Winter,Discount on Selected Items
1000000235,2022-01-29 11:02:15,Dylan Meyer,"['Coffee', 'Pancake Mix', 'Dish Soap', 'Extension Cords']",5,78.9,Debit Card,Boston,Supermarket,False,Young Adult,Fall,Discount on Selected Items
1000000236,2020-12-25 12:23:57,Samantha Miller,['Mop'],5,86.81,Cash,Seattle,Specialty Store,True,Teenager,Fall,BOGO (Buy One Get One)
1000000237,2020-08-04 21:27:51,Jessica Ortiz,"['Lawn Mower', 'Shrimp', 'Dishware', 'Insect Repellent']",4,38.66,Mobile Payment,Dallas,Convenience Store,True,Professional,Summer,None
1000000238,2022-08-27 07:10:56,Derek Beasley,"['Lawn Mower', 'Sponges', 'Air Freshener', 'Lawn Mower', 'Salmon']",8,27.12,Cash,San Francisco,Specialty Store,False,Professional,Spring,None
1000000239,2023-06-07 02:10:25,Bruce Davis,"['Jam', 'Jam', 'Mayonnaise']",4,6.67,Debit Card,Chicago,Convenience Store,True,Young Adult,Spring,Discount on Selected Items
1000000240,2021-06-09 05:40:21,Ian Porter,"['Pasta', 'Jam', 'Diapers', 'Cereal']",6,31.95,Mobile Payment,San Francisco,Convenience Store,False,Retiree,Spring,Discount on Selected Items
1000000241,2022-12-12 14:59:59,Angela Williams,"['Pasta', 'Honey', 'Extension Cords']",6,86.87,Mobile Payment,Seattle,Specialty Store,True,Student,Fall,None
1000000242,2021-08-06 07:24:49,Gregory Holmes,['Milk'],2,49.73,Cash,Seattle,Convenience Store,True,Homemaker,Summer,Discount on Selected Items
1000000243,2020-03-01 21:11:45,Jessica Santiago,['Plant Fertilizer'],10,50.15,Mobile Payment,Miami,Warehouse Club,False,Professional,Summer,None
1000000244,2020-11-12 17:27:13,Amanda Harding,"['Canned Soup', 'Eggs', 'Deodorant']",10,40.85,Cash,Miami,Convenience Store,False,Professional,Winter,None
1000000245,2022-11-27 13:57:28,David Chavez,"['Toothpaste', 'Dustpan']",3,7.95,Credit Card,San Francisco,Department Store,True,Young Adult,Summer,Discount on Selected Items
1000000246,2020-09-01 13:18:09,Lisa Bullock,"['Water', 'Onions', 'Pickles', 'Tuna', 'Syrup']",9,90.76,Mobile Payment,New York,Pharmacy,False,Professional,Winter,Discount on Selected Items
1000000247,2023-08-15 02:57:16,Michele Figueroa,"['Trash Bags', 'Cleaning Rags', 'Lawn Mower', 'Garden Hose']",9,99.3,Cash,Dallas,Pharmacy,True,Homemaker,Fall,Discount on Selected Items
1000000248,2022-01-03 15:50:46,Dwayne Williams,"['Rice', 'Milk', 'Jam', 'Razors']",3,98.45,Debit Card,San Francisco,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One)
1000000249,2023-06-17 04:37:11,Robert Ward,"['Beef', 'Vinegar', 'Mop', 'Pasta', 'Hand Sanitizer']",10,12.6,Debit Card,New York,Pharmacy,False,Retiree,Winter,BOGO (Buy One Get One)
1000000250,2021-07-06 14:20:03,Christine Simpson,['Tea'],6,26.52,Credit Card,Chicago,Warehouse Club,True,Middle-Aged,Winter,None
1000000251,2023-03-12 21:56:03,Bradley Smith,"['Deodorant', 'Cereal', 'Garden Hose', 'Onions']",3,46.53,Mobile Payment,Chicago,Supermarket,True,Student,Summer,BOGO (Buy One Get One)
1000000252,2020-01-30 15:11:14,William Wright,"['Ketchup', 'Cleaning Spray', 'Sponges']",10,20.88,Cash,New York,Supermarket,True,Middle-Aged,Winter,Discount on Selected Items
1000000253,2020-03-24 07:29:48,Hannah Shepherd,"['Dishware', 'Eggs', 'Iron']",4,43.55,Cash,Miami,Pharmacy,True,Retiree,Spring,None
1000000254,2021-03-05 21:04:09,Johnny Powell,"['Razors', 'Chicken']",4,54.28,Credit Card,Atlanta,Supermarket,False,Young Adult,Summer,Discount on Selected Items
1000000255,2020-06-12 11:24:02,Angel Adams,"['Ironing Board', 'Shaving Cream']",4,96.51,Credit Card,Boston,Warehouse Club,False,Teenager,Spring,None
1000000256,2023-01-31 21:55:45,Lindsey Mathis,"['Air Freshener', 'Soda', 'Cereal Bars', 'Potatoes']",10,34.15,Debit Card,Chicago,Supermarket,False,Young Adult,Summer,None
1000000257,2023-10-26 07:02:30,Lauren Becker,"['Light Bulbs', 'Potatoes', 'Toothpaste', 'Pasta']",6,83.5,Credit Card,Houston,Specialty Store,True,Young Adult,Spring,None
1000000258,2021-11-27 11:15:14,Amber Sellers,"['Insect Repellent', 'Power Strips', 'Pickles', 'Tuna']",3,48.31,Debit Card,New York,Department Store,False,Student,Fall,BOGO (Buy One Get One)
1000000259,2023-03-13 14:00:22,Paul Ortiz,['Mustard'],10,6.42,Cash,Los Angeles,Specialty Store,True,Young Adult,Fall,None
1000000260,2021-11-08 22:38:20,Robert Smith,"['Rice', 'Vinegar', 'Tissues']",5,92.22,Credit Card,Seattle,Department Store,True,Young Adult,Winter,None
1000000261,2021-11-05 00:22:25,Victoria Hayes,['Bath Towels'],4,32.0,Cash,Boston,Specialty Store,False,Middle-Aged,Winter,BOGO (Buy One Get One)
1000000262,2020-10-09 01:55:45,Kevin Gentry,['Dish Soap'],9,72.18,Cash,Houston,Specialty Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000000263,2020-02-13 22:33:10,Jonathan Phillips,"['Banana', 'Ice Cream', 'Bath Towels', 'Diapers']",9,42.46,Credit Card,Chicago,Convenience Store,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000000264,2023-06-11 18:51:59,Richard Campbell,"['Diapers', 'Beef', 'Ice Cream', 'Orange']",6,32.44,Debit Card,New York,Specialty Store,False,Middle-Aged,Spring,Discount on Selected Items
1000000265,2022-03-12 03:04:00,Robert Blackburn,"['Orange', 'Hair Gel', 'Onions', 'Carrots']",3,89.52,Cash,Chicago,Specialty Store,True,Student,Fall,Discount on Selected Items
1000000266,2022-09-16 00:22:24,Natasha Molina,"['Apple', 'Shaving Cream', 'Cereal', 'Iron']",1,61.73,Mobile Payment,New York,Warehouse Club,False,Professional,Summer,None
1000000267,2020-10-06 08:51:11,Michele Davis,"['Cereal', 'Banana', 'Onions']",2,98.89,Debit Card,Los Angeles,Specialty Store,True,Senior Citizen,Spring,BOGO (Buy One Get One)
